season,week,team,is_bye,opponent,home_away,outcome,games_played,wins,losses,ties,record,win_pct,point_diff,final_wins,final_losses,final_ties,made_playoffs,sb_champion
2001,2,TB,TRUE,NA,NA,NA,1,1,0,0,1-0,1,4,9,7,0,TRUE,FALSE
2001,3,TB,FALSE,MIN,away,L,2,1,1,0,1-1,0.5,0,9,7,0,TRUE,FALSE
2001,4,TB,FALSE,GB,home,W,3,2,1,0,2-1,0.6666666666666666,4,9,7,0,TRUE,FALSE
2001,5,TB,FALSE,TEN,away,L,4,2,2,0,2-2,0.5,1,9,7,0,TRUE,FALSE
2001,6,TB,FALSE,PIT,home,L,5,2,3,0,2-3,0.4,-6,9,7,0,TRUE,FALSE
2001,7,TB,FALSE,MIN,home,W,6,3,3,0,3-3,0.5,21,9,7,0,TRUE,FALSE
2001,8,TB,FALSE,GB,away,L,7,3,4,0,3-4,0.42857142857142855,20,9,7,0,TRUE,FALSE
2001,9,TB,FALSE,DET,away,W,8,4,4,0,4-4,0.5,23,9,7,0,TRUE,FALSE
2001,10,TB,FALSE,CHI,home,L,9,4,5,0,4-5,0.4444444444444444,20,9,7,0,TRUE,FALSE
2001,11,TB,FALSE,STL,away,W,10,5,5,0,5-5,0.5,27,9,7,0,TRUE,FALSE
2001,12,TB,FALSE,CIN,away,W,11,6,5,0,6-5,0.5454545454545454,30,9,7,0,TRUE,FALSE
2001,13,TB,FALSE,DET,home,W,12,7,5,0,7-5,0.5833333333333334,33,9,7,0,TRUE,FALSE
2001,14,TB,FALSE,CHI,away,L,13,7,6,0,7-6,0.5384615384615384,9,9,7,0,TRUE,FALSE
2001,15,TB,FALSE,NO,home,W,14,8,6,0,8-6,0.5714285714285714,36,9,7,0,TRUE,FALSE
2001,16,TB,FALSE,BAL,home,W,15,9,6,0,9-6,0.6,48,9,7,0,TRUE,FALSE
2001,17,TB,FALSE,PHI,home,L,16,9,7,0,9-7,0.5625,44,9,7,0,TRUE,FALSE
2001,1,TEN,FALSE,MIA,home,L,1,0,1,0,0-1,0,-8,7,9,0,FALSE,FALSE
2001,2,TEN,FALSE,JAX,away,L,2,0,2,0,0-2,0,-15,7,9,0,FALSE,FALSE
2001,3,TEN,TRUE,NA,NA,NA,2,0,2,0,0-2,0,-15,7,9,0,FALSE,FALSE
2001,4,TEN,FALSE,BAL,away,L,3,0,3,0,0-3,0,-34,7,9,0,FALSE,FALSE
2001,5,TEN,FALSE,TB,home,W,4,1,3,0,1-3,0.25,-31,7,9,0,FALSE,FALSE
2001,6,TEN,FALSE,DET,away,W,5,2,3,0,2-3,0.4,-28,7,9,0,FALSE,FALSE
2001,7,TEN,FALSE,PIT,away,L,6,2,4,0,2-4,0.3333333333333333,-55,7,9,0,FALSE,FALSE
2001,8,TEN,FALSE,JAX,home,W,7,3,4,0,3-4,0.42857142857142855,-51,7,9,0,FALSE,FALSE
2001,9,TEN,FALSE,BAL,home,L,8,3,5,0,3-5,0.375,-57,7,9,0,FALSE,FALSE
2001,10,TEN,FALSE,CIN,away,W,9,4,5,0,4-5,0.4444444444444444,-44,7,9,0,FALSE,FALSE
2001,11,TEN,FALSE,PIT,home,L,10,4,6,0,4-6,0.4,-54,7,9,0,FALSE,FALSE
2001,12,TEN,FALSE,CLE,away,W,11,5,6,0,5-6,0.45454545454545453,-38,7,9,0,FALSE,FALSE
2001,13,TEN,FALSE,MIN,away,L,12,5,7,0,5-7,0.4166666666666667,-56,7,9,0,FALSE,FALSE
2001,14,TEN,FALSE,GB,home,W,13,6,7,0,6-7,0.46153846153846156,-50,7,9,0,FALSE,FALSE
2001,15,TEN,FALSE,OAK,away,W,14,7,7,0,7-7,0.5,-47,7,9,0,FALSE,FALSE
2001,16,TEN,FALSE,CLE,home,L,15,7,8,0,7-8,0.4666666666666667,-50,7,9,0,FALSE,FALSE
2001,17,TEN,FALSE,CIN,home,L,16,7,9,0,7-9,0.4375,-52,7,9,0,FALSE,FALSE
2001,1,WAS,FALSE,SD,away,L,1,0,1,0,0-1,0,-27,8,8,0,FALSE,FALSE
2001,2,WAS,FALSE,GB,away,L,2,0,2,0,0-2,0,-64,8,8,0,FALSE,FALSE
2001,3,WAS,FALSE,KC,home,L,3,0,3,0,0-3,0,-96,8,8,0,FALSE,FALSE
2001,4,WAS,FALSE,NYG,away,L,4,0,4,0,0-4,0,-110,8,8,0,FALSE,FALSE
2001,5,WAS,FALSE,DAL,away,L,5,0,5,0,0-5,0,-112,8,8,0,FALSE,FALSE
2001,6,WAS,FALSE,CAR,home,W,6,1,5,0,1-5,0.16666666666666666,-109,8,8,0,FALSE,FALSE
2001,7,WAS,FALSE,NYG,home,W,7,2,5,0,2-5,0.2857142857142857,-95,8,8,0,FALSE,FALSE
2001,8,WAS,FALSE,SEA,home,W,8,3,5,0,3-5,0.375,-82,8,8,0,FALSE,FALSE
2001,9,WAS,TRUE,NA,NA,NA,8,3,5,0,3-5,0.375,-82,8,8,0,FALSE,FALSE
2001,10,WAS,FALSE,DEN,away,W,9,4,5,0,4-5,0.4444444444444444,-75,8,8,0,FALSE,FALSE
2001,11,WAS,FALSE,PHI,away,W,10,5,5,0,5-5,0.5,-65,8,8,0,FALSE,FALSE
2001,12,WAS,FALSE,DAL,home,L,11,5,6,0,5-6,0.45454545454545453,-71,8,8,0,FALSE,FALSE
2001,13,WAS,FALSE,ARI,away,W,12,6,6,0,6-6,0.5,-61,8,8,0,FALSE,FALSE
2001,14,WAS,FALSE,PHI,home,L,13,6,7,0,6-7,0.46153846153846156,-75,8,8,0,FALSE,FALSE
2001,15,WAS,FALSE,CHI,home,L,14,6,8,0,6-8,0.42857142857142855,-80,8,8,0,FALSE,FALSE
2001,16,WAS,FALSE,NO,away,W,15,7,8,0,7-8,0.4666666666666667,-50,8,8,0,FALSE,FALSE
2001,17,WAS,FALSE,ARI,home,W,16,8,8,0,8-8,0.5,-47,8,8,0,FALSE,FALSE
2002,1,ARI,FALSE,WAS,away,L,1,0,1,0,0-1,0,-8,5,11,0,FALSE,FALSE
2002,2,ARI,FALSE,SEA,away,W,2,1,1,0,1-1,0.5,3,5,11,0,FALSE,FALSE
2002,3,ARI,FALSE,SD,home,L,3,1,2,0,1-2,0.3333333333333333,-5,5,11,0,FALSE,FALSE
2002,4,ARI,FALSE,NYG,home,W,4,2,2,0,2-2,0.5,9,5,11,0,FALSE,FALSE
2002,5,ARI,FALSE,CAR,away,W,5,3,2,0,3-2,0.6,12,5,11,0,FALSE,FALSE
2002,6,ARI,TRUE,NA,NA,NA,5,3,2,0,3-2,0.6,12,5,11,0,FALSE,FALSE
2002,7,ARI,FALSE,DAL,home,W,6,4,2,0,4-2,0.6666666666666666,15,5,11,0,FALSE,FALSE
2002,8,ARI,FALSE,SF,away,L,7,4,3,0,4-3,0.5714285714285714,5,5,11,0,FALSE,FALSE
2002,9,ARI,FALSE,STL,home,L,8,4,4,0,4-4,0.5,-8,5,11,0,FALSE,FALSE
2002,10,ARI,FALSE,SEA,home,L,9,4,5,0,4-5,0.4444444444444444,-29,5,11,0,FALSE,FALSE
2002,11,ARI,FALSE,PHI,away,L,10,4,6,0,4-6,0.4,-53,5,11,0,FALSE,FALSE
2002,12,ARI,FALSE,OAK,home,L,11,4,7,0,4-7,0.36363636363636365,-74,5,11,0,FALSE,FALSE
2002,13,ARI,FALSE,KC,away,L,12,4,8,0,4-8,0.3333333333333333,-123,5,11,0,FALSE,FALSE
2002,14,ARI,FALSE,DET,home,W,13,5,8,0,5-8,0.38461538461538464,-120,5,11,0,FALSE,FALSE
2002,15,ARI,FALSE,STL,away,L,14,5,9,0,5-9,0.35714285714285715,-122,5,11,0,FALSE,FALSE
2002,16,ARI,FALSE,SF,home,L,15,5,10,0,5-10,0.3333333333333333,-125,5,11,0,FALSE,FALSE
2002,17,ARI,FALSE,DEN,away,L,16,5,11,0,5-11,0.3125,-155,5,11,0,FALSE,FALSE
2002,1,ATL,FALSE,GB,away,L,1,0,1,0,0-1,0,-3,9,6,1,TRUE,FALSE
2002,2,ATL,FALSE,CHI,home,L,2,0,2,0,0-2,0,-4,9,6,1,TRUE,FALSE
2002,3,ATL,FALSE,CIN,home,W,3,1,2,0,1-2,0.3333333333333333,23,9,6,1,TRUE,FALSE
2002,4,ATL,TRUE,NA,NA,NA,3,1,2,0,1-2,0.3333333333333333,23,9,6,1,TRUE,FALSE
2002,5,ATL,FALSE,TB,home,L,4,1,3,0,1-3,0.25,9,9,6,1,TRUE,FALSE
2002,6,ATL,FALSE,NYG,away,W,5,2,3,0,2-3,0.4,16,9,6,1,TRUE,FALSE
2002,7,ATL,FALSE,CAR,home,W,6,3,3,0,3-3,0.5,46,9,6,1,TRUE,FALSE
2002,8,ATL,FALSE,NO,away,W,7,4,3,0,4-3,0.5714285714285714,48,9,6,1,TRUE,FALSE
2002,9,ATL,FALSE,BAL,home,W,8,5,3,0,5-3,0.625,51,9,6,1,TRUE,FALSE
2002,10,ATL,FALSE,PIT,away,T,9,5,3,1,5-3-1,0.6111111111111112,51,9,6,1,TRUE,FALSE
2002,11,ATL,FALSE,NO,home,W,10,6,3,1,6-3-1,0.65,58,9,6,1,TRUE,FALSE
2002,12,ATL,FALSE,CAR,away,W,11,7,3,1,7-3-1,0.6818181818181818,99,9,6,1,TRUE,FALSE
2002,13,ATL,FALSE,MIN,away,W,12,8,3,1,8-3-1,0.7083333333333334,105,9,6,1,TRUE,FALSE
2002,14,ATL,FALSE,TB,away,L,13,8,4,1,8-4-1,0.6538461538461539,81,9,6,1,TRUE,FALSE
2002,15,ATL,FALSE,SEA,home,L,14,8,5,1,8-5-1,0.6071428571428571,75,9,6,1,TRUE,FALSE
2002,16,ATL,FALSE,DET,home,W,15,9,5,1,9-5-1,0.6333333333333333,96,9,6,1,TRUE,FALSE
2002,17,ATL,FALSE,CLE,away,L,16,9,6,1,9-6-1,0.59375,88,9,6,1,TRUE,FALSE
2002,1,BAL,FALSE,CAR,away,L,1,0,1,0,0-1,0,-3,7,9,0,FALSE,FALSE
2002,2,BAL,FALSE,TB,home,L,2,0,2,0,0-2,0,-28,7,9,0,FALSE,FALSE
2002,3,BAL,TRUE,NA,NA,NA,2,0,2,0,0-2,0,-28,7,9,0,FALSE,FALSE
2002,4,BAL,FALSE,DEN,home,W,3,1,2,0,1-2,0.3333333333333333,-17,7,9,0,FALSE,FALSE
2002,5,BAL,FALSE,CLE,away,W,4,2,2,0,2-2,0.5,-12,7,9,0,FALSE,FALSE
2002,6,BAL,FALSE,IND,away,L,5,2,3,0,2-3,0.4,-14,7,9,0,FALSE,FALSE
2002,7,BAL,FALSE,JAX,home,W,6,3,3,0,3-3,0.5,-7,7,9,0,FALSE,FALSE
2002,8,BAL,FALSE,PIT,home,L,7,3,4,0,3-4,0.42857142857142855,-20,7,9,0,FALSE,FALSE
2002,9,BAL,FALSE,ATL,away,L,8,3,5,0,3-5,0.375,-23,7,9,0,FALSE,FALSE
2002,10,BAL,FALSE,CIN,home,W,9,4,5,0,4-5,0.4444444444444444,-12,7,9,0,FALSE,FALSE
2002,11,BAL,FALSE,MIA,away,L,10,4,6,0,4-6,0.4,-31,7,9,0,FALSE,FALSE
2002,12,BAL,FALSE,TEN,home,W,11,5,6,0,5-6,0.45454545454545453,-30,7,9,0,FALSE,FALSE
2002,13,BAL,FALSE,CIN,away,W,12,6,6,0,6-6,0.5,-26,7,9,0,FALSE,FALSE
2002,14,BAL,FALSE,NO,home,L,13,6,7,0,6-7,0.46153846153846156,-38,7,9,0,FALSE,FALSE
2002,15,BAL,FALSE,HOU,away,W,14,7,7,0,7-7,0.5,-34,7,9,0,FALSE,FALSE
2002,16,BAL,FALSE,CLE,home,L,15,7,8,0,7-8,0.4666666666666667,-35,7,9,0,FALSE,FALSE
2002,17,BAL,FALSE,PIT,away,L,16,7,9,0,7-9,0.4375,-38,7,9,0,FALSE,FALSE
2002,1,BUF,FALSE,NYJ,home,L,1,0,1,0,0-1,0,-6,8,8,0,FALSE,FALSE
2002,2,BUF,FALSE,MIN,away,W,2,1,1,0,1-1,0.5,0,8,8,0,FALSE,FALSE
2002,3,BUF,FALSE,DEN,away,L,3,1,2,0,1-2,0.3333333333333333,-5,8,8,0,FALSE,FALSE
2002,4,BUF,FALSE,CHI,home,W,4,2,2,0,2-2,0.5,1,8,8,0,FALSE,FALSE
2002,5,BUF,FALSE,OAK,home,L,5,2,3,0,2-3,0.4,-17,8,8,0,FALSE,FALSE
2002,6,BUF,FALSE,HOU,away,W,6,3,3,0,3-3,0.5,-10,8,8,0,FALSE,FALSE
2002,7,BUF,FALSE,MIA,away,W,7,4,3,0,4-3,0.5714285714285714,3,8,8,0,FALSE,FALSE
2002,8,BUF,FALSE,DET,home,W,8,5,3,0,5-3,0.625,10,8,8,0,FALSE,FALSE
2002,9,BUF,FALSE,NE,home,L,9,5,4,0,5-4,0.5555555555555556,-21,8,8,0,FALSE,FALSE
2002,10,BUF,TRUE,NA,NA,NA,9,5,4,0,5-4,0.5555555555555556,-21,8,8,0,FALSE,FALSE
2002,11,BUF,FALSE,KC,away,L,10,5,5,0,5-5,0.5,-22,8,8,0,FALSE,FALSE
2002,12,BUF,FALSE,NYJ,away,L,11,5,6,0,5-6,0.45454545454545453,-40,8,8,0,FALSE,FALSE
2002,13,BUF,FALSE,MIA,home,W,12,6,6,0,6-6,0.5,-23,8,8,0,FALSE,FALSE
2002,14,BUF,FALSE,NE,away,L,13,6,7,0,6-7,0.46153846153846156,-33,8,8,0,FALSE,FALSE
2002,15,BUF,FALSE,SD,home,W,14,7,7,0,7-7,0.5,-26,8,8,0,FALSE,FALSE
2002,16,BUF,FALSE,GB,away,L,15,7,8,0,7-8,0.4666666666666667,-36,8,8,0,FALSE,FALSE
2002,17,BUF,FALSE,CIN,home,W,16,8,8,0,8-8,0.5,-18,8,8,0,FALSE,FALSE
2002,1,CAR,FALSE,BAL,home,W,1,1,0,0,1-0,1,3,7,9,0,FALSE,FALSE
2002,2,CAR,FALSE,DET,home,W,2,2,0,0,2-0,1,27,7,9,0,FALSE,FALSE
2002,3,CAR,FALSE,MIN,away,W,3,3,0,0,3-0,1,34,7,9,0,FALSE,FALSE
2002,4,CAR,FALSE,GB,away,L,4,3,1,0,3-1,0.75,31,7,9,0,FALSE,FALSE
2002,5,CAR,FALSE,ARI,home,L,5,3,2,0,3-2,0.6,28,7,9,0,FALSE,FALSE
2002,6,CAR,FALSE,DAL,away,L,6,3,3,0,3-3,0.5,27,7,9,0,FALSE,FALSE
2002,7,CAR,FALSE,ATL,away,L,7,3,4,0,3-4,0.42857142857142855,-3,7,9,0,FALSE,FALSE
2002,8,CAR,FALSE,TB,home,L,8,3,5,0,3-5,0.375,-6,7,9,0,FALSE,FALSE
2002,9,CAR,TRUE,NA,NA,NA,8,3,5,0,3-5,0.375,-6,7,9,0,FALSE,FALSE
2002,10,CAR,FALSE,NO,home,L,9,3,6,0,3-6,0.3333333333333333,-16,7,9,0,FALSE,FALSE
2002,11,CAR,FALSE,TB,away,L,10,3,7,0,3-7,0.3,-29,7,9,0,FALSE,FALSE
2002,12,CAR,FALSE,ATL,home,L,11,3,8,0,3-8,0.2727272727272727,-70,7,9,0,FALSE,FALSE
2002,13,CAR,FALSE,CLE,away,W,12,4,8,0,4-8,0.3333333333333333,-63,7,9,0,FALSE,FALSE
2002,14,CAR,FALSE,CIN,home,W,13,5,8,0,5-8,0.38461538461538464,-42,7,9,0,FALSE,FALSE
2002,15,CAR,FALSE,PIT,away,L,14,5,9,0,5-9,0.35714285714285715,-58,7,9,0,FALSE,FALSE
2002,16,CAR,FALSE,CHI,home,W,15,6,9,0,6-9,0.4,-48,7,9,0,FALSE,FALSE
2002,17,CAR,FALSE,NO,away,W,16,7,9,0,7-9,0.4375,-44,7,9,0,FALSE,FALSE
2002,1,CHI,FALSE,MIN,home,W,1,1,0,0,1-0,1,4,4,12,0,FALSE,FALSE
2002,2,CHI,FALSE,ATL,away,W,2,2,0,0,2-0,1,5,4,12,0,FALSE,FALSE
2002,3,CHI,FALSE,NO,home,L,3,2,1,0,2-1,0.6666666666666666,-1,4,12,0,FALSE,FALSE
2002,4,CHI,FALSE,BUF,away,L,4,2,2,0,2-2,0.5,-7,4,12,0,FALSE,FALSE
2002,5,CHI,FALSE,GB,home,L,5,2,3,0,2-3,0.4,-20,4,12,0,FALSE,FALSE
2002,6,CHI,TRUE,NA,NA,NA,5,2,3,0,2-3,0.4,-20,4,12,0,FALSE,FALSE
2002,7,CHI,FALSE,DET,away,L,6,2,4,0,2-4,0.3333333333333333,-23,4,12,0,FALSE,FALSE
2002,8,CHI,FALSE,MIN,away,L,7,2,5,0,2-5,0.2857142857142857,-41,4,12,0,FALSE,FALSE
2002,9,CHI,FALSE,PHI,home,L,8,2,6,0,2-6,0.25,-47,4,12,0,FALSE,FALSE
2002,10,CHI,FALSE,NE,home,L,9,2,7,0,2-7,0.2222222222222222,-50,4,12,0,FALSE,FALSE
2002,11,CHI,FALSE,STL,away,L,10,2,8,0,2-8,0.2,-55,4,12,0,FALSE,FALSE
2002,12,CHI,FALSE,DET,home,W,11,3,8,0,3-8,0.2727272727272727,-52,4,12,0,FALSE,FALSE
2002,13,CHI,FALSE,GB,away,L,12,3,9,0,3-9,0.25,-62,4,12,0,FALSE,FALSE
2002,14,CHI,FALSE,MIA,away,L,13,3,10,0,3-10,0.23076923076923078,-80,4,12,0,FALSE,FALSE
2002,15,CHI,FALSE,NYJ,home,W,14,4,10,0,4-10,0.2857142857142857,-73,4,12,0,FALSE,FALSE
2002,16,CHI,FALSE,CAR,away,L,15,4,11,0,4-11,0.26666666666666666,-83,4,12,0,FALSE,FALSE
2002,17,CHI,FALSE,TB,home,L,16,4,12,0,4-12,0.25,-98,4,12,0,FALSE,FALSE
2002,1,CIN,FALSE,SD,home,L,1,0,1,0,0-1,0,-28,2,14,0,FALSE,FALSE
2002,2,CIN,FALSE,CLE,away,L,2,0,2,0,0-2,0,-41,2,14,0,FALSE,FALSE
2002,3,CIN,FALSE,ATL,away,L,3,0,3,0,0-3,0,-68,2,14,0,FALSE,FALSE
2002,4,CIN,FALSE,TB,home,L,4,0,4,0,0-4,0,-96,2,14,0,FALSE,FALSE
2002,5,CIN,FALSE,IND,away,L,5,0,5,0,0-5,0,-103,2,14,0,FALSE,FALSE
2002,6,CIN,FALSE,PIT,home,L,6,0,6,0,0-6,0,-130,2,14,0,FALSE,FALSE
2002,7,CIN,TRUE,NA,NA,NA,6,0,6,0,0-6,0,-130,2,14,0,FALSE,FALSE
2002,8,CIN,FALSE,TEN,home,L,7,0,7,0,0-7,0,-136,2,14,0,FALSE,FALSE
2002,9,CIN,FALSE,HOU,away,W,8,1,7,0,1-7,0.125,-101,2,14,0,FALSE,FALSE
2002,10,CIN,FALSE,BAL,away,L,9,1,8,0,1-8,0.1111111111111111,-112,2,14,0,FALSE,FALSE
2002,11,CIN,FALSE,CLE,home,L,10,1,9,0,1-9,0.1,-119,2,14,0,FALSE,FALSE
2002,12,CIN,FALSE,PIT,away,L,11,1,10,0,1-10,0.09090909090909091,-127,2,14,0,FALSE,FALSE
2002,13,CIN,FALSE,BAL,home,L,12,1,11,0,1-11,0.08333333333333333,-131,2,14,0,FALSE,FALSE
2002,14,CIN,FALSE,CAR,away,L,13,1,12,0,1-12,0.07692307692307693,-152,2,14,0,FALSE,FALSE
2002,15,CIN,FALSE,JAX,home,L,14,1,13,0,1-13,0.07142857142857142,-166,2,14,0,FALSE,FALSE
2002,16,CIN,FALSE,NO,home,W,15,2,13,0,2-13,0.13333333333333333,-159,2,14,0,FALSE,FALSE
2002,17,CIN,FALSE,BUF,away,L,16,2,14,0,2-14,0.125,-177,2,14,0,FALSE,FALSE
2002,1,CLE,FALSE,KC,home,L,1,0,1,0,0-1,0,-1,9,7,0,TRUE,FALSE
2002,2,CLE,FALSE,CIN,home,W,2,1,1,0,1-1,0.5,12,9,7,0,TRUE,FALSE
2002,3,CLE,FALSE,TEN,away,W,3,2,1,0,2-1,0.6666666666666666,15,9,7,0,TRUE,FALSE
2002,4,CLE,FALSE,PIT,away,L,4,2,2,0,2-2,0.5,12,9,7,0,TRUE,FALSE
2002,5,CLE,FALSE,BAL,home,L,5,2,3,0,2-3,0.4,7,9,7,0,TRUE,FALSE
2002,6,CLE,FALSE,TB,away,L,6,2,4,0,2-4,0.3333333333333333,-7,9,7,0,TRUE,FALSE
2002,7,CLE,FALSE,HOU,home,W,7,3,4,0,3-4,0.42857142857142855,10,9,7,0,TRUE,FALSE
2002,8,CLE,FALSE,NYJ,away,W,8,4,4,0,4-4,0.5,13,9,7,0,TRUE,FALSE
2002,9,CLE,FALSE,PIT,home,L,9,4,5,0,4-5,0.4444444444444444,10,9,7,0,TRUE,FALSE
2002,10,CLE,TRUE,NA,NA,NA,9,4,5,0,4-5,0.4444444444444444,10,9,7,0,TRUE,FALSE
2002,11,CLE,FALSE,CIN,away,W,10,5,5,0,5-5,0.5,17,9,7,0,TRUE,FALSE
2002,12,CLE,FALSE,NO,away,W,11,6,5,0,6-5,0.5454545454545454,26,9,7,0,TRUE,FALSE
2002,13,CLE,FALSE,CAR,home,L,12,6,6,0,6-6,0.5,19,9,7,0,TRUE,FALSE
2002,14,CLE,FALSE,JAX,away,W,13,7,6,0,7-6,0.5384615384615384,20,9,7,0,TRUE,FALSE
2002,15,CLE,FALSE,IND,home,L,14,7,7,0,7-7,0.5,15,9,7,0,TRUE,FALSE
2002,16,CLE,FALSE,BAL,away,W,15,8,7,0,8-7,0.5333333333333333,16,9,7,0,TRUE,FALSE
2002,17,CLE,FALSE,ATL,home,W,16,9,7,0,9-7,0.5625,24,9,7,0,TRUE,FALSE
2002,1,DAL,FALSE,HOU,away,L,1,0,1,0,0-1,0,-9,5,11,0,FALSE,FALSE
2002,2,DAL,FALSE,TEN,home,W,2,1,1,0,1-1,0.5,-1,5,11,0,FALSE,FALSE
2002,3,DAL,FALSE,PHI,away,L,3,1,2,0,1-2,0.3333333333333333,-32,5,11,0,FALSE,FALSE
2002,4,DAL,FALSE,STL,away,W,4,2,2,0,2-2,0.5,-29,5,11,0,FALSE,FALSE
2002,5,DAL,FALSE,NYG,home,L,5,2,3,0,2-3,0.4,-33,5,11,0,FALSE,FALSE
2002,6,DAL,FALSE,CAR,home,W,6,3,3,0,3-3,0.5,-32,5,11,0,FALSE,FALSE
2002,7,DAL,FALSE,ARI,away,L,7,3,4,0,3-4,0.42857142857142855,-35,5,11,0,FALSE,FALSE
2002,8,DAL,FALSE,SEA,home,L,8,3,5,0,3-5,0.375,-38,5,11,0,FALSE,FALSE
2002,9,DAL,FALSE,DET,away,L,9,3,6,0,3-6,0.3333333333333333,-40,5,11,0,FALSE,FALSE
2002,10,DAL,TRUE,NA,NA,NA,9,3,6,0,3-6,0.3333333333333333,-40,5,11,0,FALSE,FALSE
2002,11,DAL,FALSE,IND,away,L,10,3,7,0,3-7,0.3,-57,5,11,0,FALSE,FALSE
2002,12,DAL,FALSE,JAX,home,W,11,4,7,0,4-7,0.36363636363636365,-55,5,11,0,FALSE,FALSE
2002,13,DAL,FALSE,WAS,home,W,12,5,7,0,5-7,0.4166666666666667,-48,5,11,0,FALSE,FALSE
2002,14,DAL,FALSE,SF,home,L,13,5,8,0,5-8,0.38461538461538464,-52,5,11,0,FALSE,FALSE
2002,15,DAL,FALSE,NYG,away,L,14,5,9,0,5-9,0.35714285714285715,-82,5,11,0,FALSE,FALSE
2002,16,DAL,FALSE,PHI,home,L,15,5,10,0,5-10,0.3333333333333333,-106,5,11,0,FALSE,FALSE
2002,17,DAL,FALSE,WAS,away,L,16,5,11,0,5-11,0.3125,-112,5,11,0,FALSE,FALSE
2002,1,DEN,FALSE,STL,home,W,1,1,0,0,1-0,1,7,9,7,0,FALSE,FALSE
2002,2,DEN,FALSE,SF,away,W,2,2,0,0,2-0,1,17,9,7,0,FALSE,FALSE
2002,3,DEN,FALSE,BUF,home,W,3,3,0,0,3-0,1,22,9,7,0,FALSE,FALSE
2002,4,DEN,FALSE,BAL,away,L,4,3,1,0,3-1,0.75,11,9,7,0,FALSE,FALSE
2002,5,DEN,FALSE,SD,home,W,5,4,1,0,4-1,0.8,28,9,7,0,FALSE,FALSE
2002,6,DEN,FALSE,MIA,home,L,6,4,2,0,4-2,0.6666666666666666,26,9,7,0,FALSE,FALSE
2002,7,DEN,FALSE,KC,away,W,7,5,2,0,5-2,0.7142857142857143,29,9,7,0,FALSE,FALSE
2002,8,DEN,FALSE,NE,away,W,8,6,2,0,6-2,0.75,37,9,7,0,FALSE,FALSE
2002,9,DEN,TRUE,NA,NA,NA,8,6,2,0,6-2,0.75,37,9,7,0,FALSE,FALSE
2002,10,DEN,FALSE,OAK,home,L,9,6,3,0,6-3,0.6666666666666666,13,9,7,0,FALSE,FALSE
2002,11,DEN,FALSE,SEA,away,W,10,7,3,0,7-3,0.7,35,9,7,0,FALSE,FALSE
2002,12,DEN,FALSE,IND,home,L,11,7,4,0,7-4,0.6363636363636364,32,9,7,0,FALSE,FALSE
2002,13,DEN,FALSE,SD,away,L,12,7,5,0,7-5,0.5833333333333334,29,9,7,0,FALSE,FALSE
2002,14,DEN,FALSE,NYJ,away,L,13,7,6,0,7-6,0.5384615384615384,23,9,7,0,FALSE,FALSE
2002,15,DEN,FALSE,KC,home,W,14,8,6,0,8-6,0.5714285714285714,30,9,7,0,FALSE,FALSE
2002,16,DEN,FALSE,OAK,away,L,15,8,7,0,8-7,0.5333333333333333,18,9,7,0,FALSE,FALSE
2002,17,DEN,FALSE,ARI,home,W,16,9,7,0,9-7,0.5625,48,9,7,0,FALSE,FALSE
2002,1,DET,FALSE,MIA,away,L,1,0,1,0,0-1,0,-28,3,13,0,FALSE,FALSE
2002,2,DET,FALSE,CAR,away,L,2,0,2,0,0-2,0,-52,3,13,0,FALSE,FALSE
2002,3,DET,FALSE,GB,home,L,3,0,3,0,0-3,0,-58,3,13,0,FALSE,FALSE
2002,4,DET,FALSE,NO,home,W,4,1,3,0,1-3,0.25,-53,3,13,0,FALSE,FALSE
2002,5,DET,TRUE,NA,NA,NA,4,1,3,0,1-3,0.25,-53,3,13,0,FALSE,FALSE
2002,6,DET,FALSE,MIN,away,L,5,1,4,0,1-4,0.2,-60,3,13,0,FALSE,FALSE
2002,7,DET,FALSE,CHI,home,W,6,2,4,0,2-4,0.3333333333333333,-57,3,13,0,FALSE,FALSE
2002,8,DET,FALSE,BUF,away,L,7,2,5,0,2-5,0.2857142857142857,-64,3,13,0,FALSE,FALSE
2002,9,DET,FALSE,DAL,home,W,8,3,5,0,3-5,0.375,-62,3,13,0,FALSE,FALSE
2002,10,DET,FALSE,GB,away,L,9,3,6,0,3-6,0.3333333333333333,-88,3,13,0,FALSE,FALSE
2002,11,DET,FALSE,NYJ,home,L,10,3,7,0,3-7,0.3,-105,3,13,0,FALSE,FALSE
2002,12,DET,FALSE,CHI,away,L,11,3,8,0,3-8,0.2727272727272727,-108,3,13,0,FALSE,FALSE
2002,13,DET,FALSE,NE,home,L,12,3,9,0,3-9,0.25,-116,3,13,0,FALSE,FALSE
2002,14,DET,FALSE,ARI,away,L,13,3,10,0,3-10,0.23076923076923078,-119,3,13,0,FALSE,FALSE
2002,15,DET,FALSE,TB,home,L,14,3,11,0,3-11,0.21428571428571427,-122,3,13,0,FALSE,FALSE
2002,16,DET,FALSE,ATL,away,L,15,3,12,0,3-12,0.2,-143,3,13,0,FALSE,FALSE
2002,17,DET,FALSE,MIN,home,L,16,3,13,0,3-13,0.1875,-145,3,13,0,FALSE,FALSE
2002,1,GB,FALSE,ATL,home,W,1,1,0,0,1-0,1,3,12,4,0,TRUE,FALSE
2002,2,GB,FALSE,NO,away,L,2,1,1,0,1-1,0.5,-12,12,4,0,TRUE,FALSE
